,label,text,favorite_count,retweet_count,user.followers_count,user.friends_count,user.verified,user.created_at,created_at
780,0,"Don't feel hopeless if you are far from #Ferguson. Organize your block or your hood. Unite tenants, support ex-offenders, #FilmThePolice.",74,130,10519,458,False,Tue Feb 23 03:28:52 +0000 2010,Wed Aug 13 19:44:38 +0000 2014
781,0,"Militarized police are literally marching through #Ferguson, Missouri and ordering people into their homes.",175,715,1293890,859,False,Sat Apr 09 05:10:37 +0000 2011,Wed Aug 13 23:28:11 +0000 2014
782,0,Is that a bag of chips?! #REAL RT @GinoTheGhost: May be the dopest photo of the year #Ferguson http://t.co/ZxF3zhbjHb,126,151,1732,757,False,Thu Jun 25 15:51:37 +0000 2009,Wed Aug 13 09:31:14 +0000 2014
783,0,Whoa #ferguson http://t.co/JSNZrnFMp5,66,116,11831,230,False,Wed Jun 03 13:46:21 +0000 2009,Fri Aug 15 21:39:25 +0000 2014
784,0,There is a dangerous socioecon war occurring in the US. We MUST use our collective voice &amp; VOTE. #UniteBlue #Ferguson http://t.co/6P3Le9sHBL,88,152,13275,8456,False,Mon Jul 15 01:27:28 +0000 2013,Fri Aug 15 23:54:50 +0000 2014
785,0,"While the initial looting in #Ferguson was deplorable, it's clear the town is now the victim of a huge militarized police state exercise.",72,132,63836,139,False,Mon Jan 05 20:04:23 +0000 2009,Wed Aug 13 09:04:22 +0000 2014
786,0,: Teenager #MikeBrown won't start college on Monday because he was shot ten times by a #Ferguson police officer. http://t.co/dCFmzlkFRD”,43,200,88,555,False,Sat Sep 14 23:41:17 +0000 2013,Sun Aug 10 01:07:51 +0000 2014
787,0,"Not sure what the #Anonymous message to #Ferguson is going to be exactly but you can count on one.
Support @OpFerguson",94,131,1293902,863,False,Sat Apr 09 05:10:37 +0000 2011,Sun Aug 10 16:03:07 +0000 2014
788,0,I’m in #Ferguson and the witnesses are telling a chillin story. This young man was truly executed.,70,372,1585,495,False,Tue Jun 30 04:15:34 +0000 2009,Sun Aug 10 03:12:54 +0000 2014
789,0,"""Your right to assembly is not being denied."" #Ferguson http://t.co/rcL1qQGSPw",29,119,372,218,False,Wed Apr 21 19:44:27 +0000 2010,Wed Aug 13 23:45:14 +0000 2014
790,0,WELP! RT @TUSK81: #Ferguson chief says officer Darren Wilson devastated. Mike Brown unavailable for comment about his feelings because dead.,72,228,3233,349,False,Wed Jun 02 23:50:15 +0000 2010,Fri Aug 15 22:17:12 +0000 2014
791,0,RT @Smith83K This Cartoon Says It All: via @BennettCartoons via Chattanooga Times Free Press #Ferguson #UniteBlue #KY http://t.co/TwEej9WWme,80,216,3085,3240,False,Thu Nov 03 06:15:43 +0000 2011,Fri Aug 15 13:52:57 +0000 2014
792,0,"what the FUCK are you looking at through a MOUNTED GUN SCOPE. they're PROTESTORS, not insurgents. #Ferguson http://t.co/NGBe1T2AHj",47,131,552,291,False,Thu May 15 05:57:44 +0000 2008,Wed Aug 13 23:12:33 +0000 2014
793,0,This Cartoon Says It All: via @BennettCartoons via Chattanooga Times Free Press #Ferguson #UniteBlue #libcrib #KY http://t.co/A5XHpJPq75,364,766,7292,7898,False,Sat Jun 18 18:33:09 +0000 2011,Fri Aug 15 13:47:00 +0000 2014
794,0,I can't stomach another #justicefor campaign. Real justice isn't a conviction. It's black ppl not being used for target practice. #Ferguson,742,1371,5362,1369,False,Tue Mar 17 18:16:58 +0000 2009,Sun Aug 10 03:28:58 +0000 2014
795,0,"The difference between ""unrest"" and ""patriotism"" is directly proportional to how black the protesters are. #Ferguson #Murrieta #BundyRanch",85,124,21740,959,False,Thu Apr 26 01:08:45 +0000 2007,Sun Aug 10 12:55:50 +0000 2014
796,0,Congress considering legislation to demilitarize local police in wake of #Ferguson brutality http://t.co/A3dpQHdcJk http://t.co/SsxfBQm7gK,525,929,43971,1469,False,Thu Sep 29 23:43:55 +0000 2011,Fri Aug 15 18:16:55 +0000 2014
797,0,Laying on of hands for Capt. Ron Johnson before #Ferguson begins another night of protests. http://t.co/AMViKykZ5l,495,542,2474,1820,False,Sun Nov 14 17:25:27 +0000 2010,Fri Aug 15 23:14:45 +0000 2014
798,0,"Downtown Kandahar, Afghanistan, I think. Or #Ferguson, Mo. Someone help with location. http://t.co/wLpoEPDnqJ",36,138,6424,1037,True,Fri Oct 07 23:37:13 +0000 2011,Wed Aug 13 23:40:47 +0000 2014
799,0,"An unarmed 17 year old kid shot 10 times &amp; once in the HEAD?!?!
Not sure how you can ""spin that"".
#Ferguson",37,127,58285,4175,False,Tue Sep 21 18:24:17 +0000 2010,Sun Aug 10 01:42:35 +0000 2014
800,0,"White male goes on shooting spree: ""troubled nice guy needed help""
Black male, unarmed, gunned down:
""felon, thug, asking for it""
#Ferguson",585,742,17319,1865,False,Tue Aug 19 18:00:06 +0000 2008,Fri Aug 15 20:23:13 +0000 2014
801,0,"The whistleblower, a white man who went by the name of ""Lonewolf,"" said Black people should be allowed to shop w/o harassment. #Ferguson",56,282,17601,5078,False,Sat Jan 24 23:05:24 +0000 2009,Wed Aug 13 01:05:18 +0000 2014
802,0,Let me be very clear: The #Ferguson police and America are playing with fire if there is an attempt to justify the murder of #MikeBrown,192,389,9375,1630,False,Fri Nov 09 20:27:31 +0000 2012,Fri Aug 15 15:13:25 +0000 2014
803,0,"When you see citizens as enemies... RT @AntonioFrench: Police have brought out the large gear in #Ferguson. http://t.co/xTwwfXC8zy""",8,151,1685,874,False,Sat Dec 18 19:45:04 +0000 2010,Sat Aug 09 23:38:14 +0000 2014
804,0,Hard to ask people to obey the law when The Law kills people w/ impunity. Riots &amp; civil unrest are offsprings of corrupt system. #Ferguson,83,135,7974,142,False,Fri Feb 25 17:24:53 +0000 2011,Wed Aug 13 08:22:59 +0000 2014
805,0,Something being talked about tonight is the makeup of the #Ferguson Police Dept. Here's a breakdown: #MichaelBrown http://t.co/gYd5qgJh5M,115,194,68881,27438,False,Mon Jul 25 04:30:28 +0000 2011,Wed Aug 13 02:28:21 +0000 2014
806,0,"Yes @stltoday describe people protesting police officer killing Michael Brown as ""mob"". Then, edit, ""crowd"" #ferguson http://t.co/xG3Hm8JLWy",27,144,19351,6971,False,Tue Jun 28 04:05:10 +0000 2011,Sun Aug 10 00:30:30 +0000 2014
807,0,#message RT @brennamuncy: Someone please remind me what year it is again? #ferguson http://t.co/vI4tDnvT1W,41,107,917,414,False,Mon Jun 29 19:11:48 +0000 2009,Sun Aug 10 02:19:55 +0000 2014
808,0,"Occupation is a CRIME, #Ferguson to #Palestine! AntiWar Committee Chicago #StandWithFerguson #MikeBrown @AntiWarMN http://t.co/ll01iPsiPU",64,113,6960,3331,False,Wed May 21 11:05:23 +0000 2014,Fri Aug 15 07:05:10 +0000 2014
809,0,#Ferguson. Beware of violent street gangs in #ferguson. Here's what they look like. http://t.co/aAmfSnkQ3Z,109,236,462,384,False,Thu Feb 23 00:02:43 +0000 2012,Wed Aug 13 04:04:24 +0000 2014
810,0,These are the comments by @bobatl. Loud and wrong.  #MikeBrown #Ferguson http://t.co/qibvrD9JaV,35,132,12423,982,False,Fri Jul 09 03:18:23 +0000 2010,Fri Aug 15 21:54:15 +0000 2014
811,0,"#Ferguson cops keep complimenting crowd, says we're working together on this, crowd not buying it chant ""hell no we won't go""",70,164,11806,1020,True,Thu Oct 30 16:38:44 +0000 2008,Wed Aug 13 22:58:32 +0000 2014
812,0,"Hey Obama &amp; FBI Here's A BIG LEAD 4 U! Look what's being handed out 2 #Ferguson Rioters, talk 2 the Sponsors!

#tcot http://t.co/wJlOkoUPFc",49,133,21031,10883,False,Sat Nov 17 18:46:39 +0000 2012,Wed Aug 13 19:15:00 +0000 2014
813,0,"AG Eric Holder called Ron Johnson this afternoon, called approach a “model of community-based policing.” #ferguson",221,276,54280,4279,True,Fri Jul 27 19:01:55 +0000 2007,Fri Aug 15 19:34:26 +0000 2014
814,0,happening now in #ferguson https://t.co/MYPxUyo7Xx,38,168,100925,1031,True,Thu Mar 06 19:51:29 +0000 2008,Sun Aug 10 14:57:29 +0000 2014
815,0,"One pattern of the last few days: After police move the media out of the area, they become more heavy-handed and violent. #Ferguson",706,2409,108847,1041,True,Thu Mar 06 19:51:29 +0000 2008,Wed Aug 13 17:04:22 +0000 2014
816,0,Second lawsuit filed yesterday by @aclu_mo to protect #right2photograph &amp; video police public activity in #Ferguson http://t.co/yMVAOOh5xD,121,229,206194,365,True,Tue Feb 12 16:27:34 +0000 2008,Fri Aug 15 16:45:03 +0000 2014
817,0,"Dear @donlemon:

No.

Signed, 
Everyone

#Ferguson #MikeBrown",122,295,3345,1123,False,Sat May 19 12:34:00 +0000 2012,Fri Aug 15 14:21:32 +0000 2014
818,0,How many lawsuits totalling how much $$$ are going to come out of the recent events in #Ferguson?,177,113,1295533,863,False,Sat Apr 09 05:10:37 +0000 2011,Fri Aug 15 06:22:31 +0000 2014
819,0,Right now in downtown Clayton in front of the Buzz Westfall Justice Center. #ferguson https://t.co/KguCSJuCZ6,78,208,100450,1031,True,Thu Mar 06 19:51:29 +0000 2008,Wed Aug 13 21:31:47 +0000 2014
820,0,"Cops or Soldiers? Pentagon, DHS Helped Arm Police in #Ferguson with Equipment Used in War http://t.co/HDGm3wFUL7 http://t.co/qRH4Y1nWPy",82,251,322896,5585,False,Thu Oct 23 20:47:35 +0000 2008,Fri Aug 15 14:51:58 +0000 2014
821,0,"This image is unreal. Cops in #Ferguson dressed &amp; armed for war, confronting a lone protestor http://t.co/QpEZQ7mPXq http://t.co/UUP2oXY6qf",82,293,30421,1600,False,Sat Feb 16 17:06:38 +0000 2008,Wed Aug 13 11:26:58 +0000 2014
822,0,"Next up on Fox News: Here's some footage of angry black people in #Ferguson with no discussion about why they're angry. Enjoy!
#MikeBrown",219,221,101977,85670,False,Mon Mar 30 23:04:15 +0000 2009,Wed Aug 13 02:05:07 +0000 2014
823,0,When #Ferguson is just a town again - not a Twitter trend or a news story - a mother will still be without her son. http://t.co/mieUXka06T,93,151,6552,454,False,Tue Oct 29 15:34:50 +0000 2013,Wed Aug 13 07:55:33 +0000 2014
824,0,Easily 50+ officers asking protesters to leave in #Ferguson over #MikeBrown rally #kmov http://t.co/RBkfloalhF,67,308,299,82,False,Wed Feb 19 04:05:35 +0000 2014,Wed Aug 13 23:03:39 +0000 2014
825,0,"Where Was #Sharpton, Liberals, Obama?! Almost Exactly One Year Ago in #Ferguson Missouri http://t.co/lTluzAHrMf #tcot http://t.co/lOdFjDO5Ux",189,436,21024,10883,False,Sat Nov 17 18:46:39 +0000 2012,Wed Aug 13 19:23:51 +0000 2014
826,0,"Trayvon Martin, Jordan Davis, Jonathan Ferrell... and now #MikeBrown. Who is next?http://t.co/zgxUC7N7TJ #Ferguson http://t.co/QHDkP8BFIJ",41,116,31212,35,False,Sun Apr 26 15:46:41 +0000 2009,Wed Aug 13 16:18:54 +0000 2014
827,0,Every Black person should drill this in their heads:we are in Jim Crow 2.0..and the new lynch mobs and KKK members ARE THE POLICE #Ferguson,139,242,118527,207,False,Fri Oct 24 12:49:50 +0000 2008,Sun Aug 10 16:53:58 +0000 2014
828,0,The protest is turning into a memorial and moving from the #Ferguson Police HQ to the street where #MikeBrown was killed.,37,108,106083,1041,True,Thu Mar 06 19:51:29 +0000 2008,Sun Aug 10 16:22:38 +0000 2014
829,0,Much to say about #Ferguson… but can’t be bothered w/a fallen 2 star General… The Pres. is an abomination! #Greene http://t.co/pLNlq69eyS,76,166,7803,1244,False,Thu May 28 19:55:44 +0000 2009,Fri Aug 15 17:21:33 +0000 2014
830,0,"""#FERGUSON Dispatch #3: #MikeBrown Was Murdered and We Want Justice"" http://t.co/E8HEAgXOio #TWIBnation http://t.co/r2QfO4Ldis",37,509,28576,521,False,Wed Mar 21 05:53:23 +0000 2007,Fri Aug 15 23:38:54 +0000 2014
831,0,Join us in O'Fallon Park at 6PM for a free concert event in celebration of #MikeBrown's life. #Ferguson's own @brianowenstv performing.,66,153,106460,1041,True,Thu Mar 06 19:51:29 +0000 2008,Wed Aug 13 17:49:30 +0000 2014
832,0,BREAKING: AG Eric Holder has instructed attorneys in the department's civil rights division to monitor developments in #Ferguson. -@AP,216,701,7803,2859,False,Sat May 10 07:33:08 +0000 2008,Sun Aug 10 19:47:45 +0000 2014
833,0,O holds a press conf over a #Ferguson thug being killed while the honorable Gen.Harold Greene goes unmentioned. #tcot http://t.co/7j4HILwAst,200,375,9432,8050,False,Tue Jul 30 23:34:47 +0000 2013,Fri Aug 15 22:45:34 +0000 2014
834,0,And how are some of y'all so quick to believe the same police dept. that threw tear gas at folks in their gatdamb front yards. #Ferguson,66,116,28600,521,False,Wed Mar 21 05:53:23 +0000 2007,Fri Aug 15 16:36:54 +0000 2014
835,0,How did the U.S. police get the weapons + tactics we're seeing in #Ferguson? See our report https://t.co/fGfa17WplH #JusticeForMikeBrown,132,346,206248,365,True,Tue Feb 12 16:27:34 +0000 2008,Wed Aug 13 19:26:46 +0000 2014
836,0,#Ferguson #BundyRanch #Hypocrisy / H/T to @Khary for the images. http://t.co/rt7u6zOA1p,71,129,21741,959,False,Thu Apr 26 01:08:45 +0000 2007,Sun Aug 10 16:45:11 +0000 2014
837,0,"Well, it took Twitter about 5 minutes to completely demolish the #Ferguson police's smear conference.",29,102,2542,1199,False,Mon Apr 07 01:17:50 +0000 2008,Fri Aug 15 14:50:42 +0000 2014
838,0,I have no gun. But my phone is fully charged. #DONTSHOOT #Ferguson #HANDSUP #MikeBrown http://t.co/KOxo7QhoU0,48,150,6155,622,False,Sat Mar 23 15:38:36 +0000 2013,Wed Aug 13 23:35:54 +0000 2014
839,0,White twitter doing what they do best... #Ferguson #FergusonShooting http://t.co/Ks2YLkYmEJ,44,115,544,398,False,Fri Apr 10 23:36:52 +0000 2009,Wed Aug 13 02:41:30 +0000 2014
840,0,Thousands of New Yorkers shut down Times Square in support of #JusticeForMikeBrown #Ferguson http://t.co/4YiZ7WPjuR,271,486,49445,1703,False,Sun Sep 25 01:42:08 +0000 2011,Fri Aug 15 07:09:57 +0000 2014
841,0,This is sheer insanity. Just look at @sebwalker's photo from #Ferguson. http://t.co/6f8dNxWBeO,36,116,19347,6972,False,Tue Jun 28 04:05:10 +0000 2011,Wed Aug 13 23:49:51 +0000 2014
842,0,Overkill in #Ferguson. Officer won't answer my question about why this is needed. http://t.co/iSPsP1Rxa1,1336,4937,54615,4278,True,Fri Jul 27 19:01:55 +0000 2007,Wed Aug 13 22:52:42 +0000 2014
843,0,That crowd behind the cops? MORE cops. #ferguson http://t.co/DBmGbd1TUl,14,103,28655,521,False,Wed Mar 21 05:53:23 +0000 2007,Wed Aug 13 22:58:54 +0000 2014
844,0,Chambers and W. Florissant right now. #Ferguson http://t.co/fLag6Sw0MU,25,103,101312,1031,True,Thu Mar 06 19:51:29 +0000 2008,Wed Aug 13 06:00:39 +0000 2014
845,0,"Media, we will not allow you to spin this story to make it seem as if #MikeBrown deserved to die. Nope. We won't let it happen. #Ferguson",33,129,1133,973,False,Wed Jul 15 16:54:20 +0000 2009,Fri Aug 15 15:26:44 +0000 2014
846,0,"Protest continues in front of #ferguson police dept ""the people united, will never be defeated"" #FergusonShooting http://t.co/4wXq3z6tDX",76,215,2621,683,False,Tue Mar 31 03:16:29 +0000 2009,Sun Aug 10 03:05:33 +0000 2014
847,0,"Unfollow me NOW if you're like ""Why was he running?"" or tweeting ANY justification 4 the murder of #MikeBrown by #Ferguson cops.",132,150,2759,513,False,Sun Aug 08 19:23:34 +0000 2010,Sun Aug 10 00:48:33 +0000 2014
848,0,"Police told protesters to get out of street, they instead got on knees and said, ""Hands up! Don't shoot!"" #Ferguson http://t.co/XFpEsXBwM3",232,597,2828,1494,False,Mon Dec 08 22:56:23 +0000 2008,Wed Aug 13 03:49:55 +0000 2014
849,0,Teenager #MikeBrown won't start college on Monday because he was shot ten times by a #Ferguson police officer. http://t.co/A4RJS4unlx,48,195,1540,1999,False,Tue Aug 09 22:46:49 +0000 2011,Sun Aug 10 01:20:30 +0000 2014
850,0,The police* are the occupying army in the black colony. - Huey Newton #Ferguson police #MichaelBrown http://t.co/dWzjeIccxw,49,128,7210,5037,False,Tue Feb 02 18:43:19 +0000 2010,Wed Aug 13 01:04:23 +0000 2014
851,0,"This is what they call ""justice"" in #Ferguson http://t.co/mKnPV1LU4J",90,186,288849,1072,False,Sat Dec 11 02:06:01 +0000 2010,Fri Aug 15 16:45:24 +0000 2014
852,0,"PHOTOS:: #Ferguson, Missouri, looks like a war zone http://t.co/N7lfddXd5d http://t.co/hmPP9z4dGd",38,112,2316415,58871,True,Thu Mar 29 19:51:11 +0000 2007,Wed Aug 13 00:12:55 +0000 2014
853,0,"Police in #Ferguson, Missouri, shot and killed a 17-year-old boy. http://t.co/TbVlOFxEus
#FergusonShooting",113,386,1293919,861,False,Sat Apr 09 05:10:37 +0000 2011,Sun Aug 10 06:06:17 +0000 2014
854,0,"""Is that a tank?!?"" As older black woman asks as cops move in #Ferguson",18,109,28393,521,False,Wed Mar 21 05:53:23 +0000 2007,Wed Aug 13 23:28:21 +0000 2014
855,0,this is america? what the fuck is wrong with us? #Ferguson http://t.co/Zp4bEbkwiW,139,167,1320850,1190,True,Mon Apr 21 17:53:55 +0000 2008,Wed Aug 13 15:53:46 +0000 2014
856,0,"#Ferguson RT @ryanjreilly: ""This is not open for discussion."" -- cop on loudspeaker, telling crowd to leave the area http://t.co/nQeP6mRkYZ",73,357,1294825,862,False,Sat Apr 09 05:10:37 +0000 2011,Wed Aug 13 23:05:02 +0000 2014
857,0,This is what the front line looks and sounds like. #Ferguson http://t.co/oIv0daVU8N,50,152,27275,986,True,Wed Aug 26 15:05:15 +0000 2009,Wed Aug 13 03:46:05 +0000 2014
858,0,Because the news outlets are blatantly LYING about #MikeBrown murder and ignoring the clear coverup and militarization of #Ferguson,61,150,8347,1322,False,Wed Feb 16 02:30:45 +0000 2011,Wed Aug 13 11:34:49 +0000 2014
859,0,Homeland Security has given $34 billion to local police to militarize in the name of 'counterterrorism.' http://t.co/2kHhe0O71G #Ferguson,63,189,357921,2584,True,Thu Mar 22 22:34:57 +0000 2007,Fri Aug 15 19:35:01 +0000 2014
860,0,Those people in #Ferguson must think they have some kind of constitutional right to protest or something.,208,294,10847,383,False,Wed Mar 25 19:18:25 +0000 2009,Wed Aug 13 22:58:45 +0000 2014
861,0,Vigil for shooting victim Mike Brown will be held at 8pm Sunday at Canfield Green apartment complex in #Ferguson,45,118,60192,926,True,Mon Dec 17 21:14:05 +0000 2007,Sun Aug 10 17:41:34 +0000 2014
862,0,We got through. That's a sniper on top of a tank pointing guns at us... #ferguson http://t.co/gyTzbXTR2o,55,432,28522,521,False,Wed Mar 21 05:53:23 +0000 2007,Wed Aug 13 23:18:30 +0000 2014
863,0,"""keep the faith"" Cpt. Johnson #Ferguson http://t.co/QqgBvfcYWO",307,295,4427,349,False,Sat Apr 01 03:31:30 +0000 2006,Fri Aug 15 21:38:04 +0000 2014
864,0,Protestors at the #Ferguson Police Dept. https://t.co/0gAGopdQ8u,30,150,106143,1041,True,Thu Mar 06 19:51:29 +0000 2008,Sun Aug 10 02:52:31 +0000 2014
865,0,"Ferguson, Mo., is 67% black, but black citizens account for 86% of police stops, 92% of searches and 93% of arrests #MikeBrown #Ferguson",40,135,7403,857,True,Thu Apr 15 00:04:59 +0000 2010,Wed Aug 13 22:19:15 +0000 2014
866,0,Exactly how often do police shoot unarmed black men? http://t.co/m5X6ICFtdv #Ferguson http://t.co/elWTCmN3ZN,56,152,411485,966,True,Wed Dec 31 17:21:13 +0000 2008,Fri Aug 15 14:01:08 +0000 2014
867,0,#Ferguson #MikeBrown protests http://t.co/UubTxFmU7c,161,431,103907,1031,True,Thu Mar 06 19:51:29 +0000 2008,Sun Aug 10 21:42:03 +0000 2014
868,0,"@eyeFLOODpanties RT @iFalasteen: The oppressed stands with the oppressed.

#Palestine stands with #Ferguson. http://t.co/vzR0xVk60Y",218,276,745,384,False,Sat Mar 12 01:34:22 +0000 2011,Fri Aug 15 07:22:08 +0000 2014
869,0,Everyone was out to support. #MikeBrown #Ferguson #UnionSquare #nyc4stl http://t.co/z3VT5Sf51v,77,104,533,789,False,Thu Nov 01 00:08:00 +0000 2012,Fri Aug 15 00:10:53 +0000 2014
870,0,#Ferguson fury flows nationwide: Thousands rally in more than 80 US cities http://t.co/kdgsBK4gzg @NastiaChurkina,53,125,722644,413,True,Tue Aug 11 06:12:45 +0000 2009,Fri Aug 15 07:03:52 +0000 2014
871,0,A man picks up burning tear gas can and throws it back at police. #ferguson pic by @kodacohen http://t.co/qd9LjGNenk #hero,89,151,8973,449,False,Tue Feb 23 03:28:52 +0000 2010,Wed Aug 13 17:43:24 +0000 2014
872,0,"Community asks Nixon, ""why was your response delayed to our community?"" #Ferguson",90,157,4778,1137,False,Thu Aug 26 19:29:50 +0000 2010,Fri Aug 15 16:38:25 +0000 2014
873,0,Protest ending for the night. #ferguson https://t.co/wIf4bkrfEc,49,131,105650,1041,True,Thu Mar 06 19:51:29 +0000 2008,Wed Aug 13 04:23:32 +0000 2014
874,0,"#Gazans advise #US protesters on #Twitter http://t.co/bIlucMYbwh

#Ferguson #FreePalestine #presstvgaza http://t.co/7RhD2CQgpa",95,194,64148,10,False,Sun Sep 19 13:30:33 +0000 2010,Fri Aug 15 13:19:06 +0000 2014
875,0,"If you ever doubt the power of your voice, just look at what they try to do to silence you. #PoliceState #Ferguson http://t.co/hkH1pc61jG",407,692,15525,11022,False,Thu Jul 09 02:30:00 +0000 2009,Fri Aug 15 23:57:45 +0000 2014
876,0,You can say what you want about #MikeBrown but that doesn't make him guilty. That police officer though? He killed him. #Ferguson,231,346,28655,521,False,Wed Mar 21 05:53:23 +0000 2007,Fri Aug 15 16:31:54 +0000 2014
877,0,Quiet where I am. Lots of talking. Lots of standing. No smash-smash. #Ferguson http://t.co/dXiIc5EQqq,95,100,26602,984,True,Wed Aug 26 15:05:15 +0000 2009,Wed Aug 13 02:17:00 +0000 2014
878,0,The Constitution of the United States does NOT state that citizens can only peacefully assemble in the daytime. #FirstAmendment #Ferguson,330,768,133418,124,True,Fri Mar 13 12:55:21 +0000 2009,Wed Aug 13 23:56:00 +0000 2014
879,0,The #Ferguson police are STILL on the tv LYING about wanting peace and there's military guns and amour trucks here in broad daylight,24,116,6076,621,False,Sat Mar 23 15:38:36 +0000 2013,Wed Aug 13 23:41:04 +0000 2014
880,0,Coming soon to everyone's town. MT @ryanjreilly: Overkill in #Ferguson. Officer won't answer...why this is needed. http://t.co/Uj7olrFBjB,20,125,31674,657,False,Wed May 23 18:24:33 +0000 2007,Wed Aug 13 23:16:57 +0000 2014
881,0,Anonymous hacking group threatens the #Ferguson police in wake of the murder of Mike Brown --&gt; http://t.co/TqaA59wH9x http://t.co/p8VtikmeyD,647,1157,1506344,711,True,Thu Oct 02 15:31:36 +0000 2008,Wed Aug 13 01:00:13 +0000 2014
882,0,Peaceful youth demonstration at Greater St. Mark Church #ferguson http://t.co/feWLxdme9R,65,108,107708,1041,True,Thu Mar 06 19:51:29 +0000 2008,Wed Aug 13 01:10:58 +0000 2014
883,0,"The #Ferguson police look more militarized now than the actual National Guard, here from the 1967 Newark riots: http://t.co/qk3CKqSp8o",644,2643,20391,546,False,Wed Jun 17 21:56:28 +0000 2009,Wed Aug 13 00:04:04 +0000 2014
884,0,#Ferguson PD doesn't have 70+ SWAT officers &amp; 3 APC's. This has to a county wide response. The mayor &amp; the governor are culpable.,41,139,23764,790,False,Tue Dec 29 04:44:11 +0000 2009,Wed Aug 13 23:45:41 +0000 2014
885,0,#Ferguson police have brought dogs into neighborhood. Residents protest with hands in the air. Tension is growing... http://t.co/BxYIsHHjnE,108,654,133565,127,True,Fri Mar 13 12:55:21 +0000 2009,Sun Aug 10 01:46:49 +0000 2014
886,0,State Senator asks the #Ferguson police chief if she's going to be gassed again. https://t.co/as6iQJniPQ,1120,3031,99974,1031,True,Thu Mar 06 19:51:29 +0000 2008,Wed Aug 13 20:12:39 +0000 2014
887,0,People of #Ferguson: Stop #attacking our brave #heroes! -- http://t.co/DfxchWSDBM,495,349,62616,7148,False,Mon Feb 11 15:58:33 +0000 2013,Wed Aug 13 15:02:53 +0000 2014
888,0,Serve and protect?... #Ferguson #Justice #UniteBlue http://t.co/XSLJ9hRhs2,46,132,23418,23987,False,Fri May 29 03:21:38 +0000 2009,Fri Aug 15 22:47:27 +0000 2014
889,0,The #TeaParty was unable to stand up to Goverment tyranny in #Ferguson due to being too busy tweeting about President Obama's golf game.,88,116,11057,12150,False,Thu Oct 30 19:24:15 +0000 2008,Fri Aug 15 17:39:15 +0000 2014
890,0,Captain America is Black: Man throwing a tear gas canister back at police in #Ferguson. (Photo by @kodacohen.) http://t.co/diHnTVojtu,172,193,14080,923,False,Thu Apr 09 14:39:18 +0000 2009,Wed Aug 13 18:13:19 +0000 2014
891,0,This is the sassiest protest sign I have ever seen. I love our black queens! 😭 #Ferguson #MikeBrown http://t.co/C6zk8Fwb0Y,736,876,1743,864,False,Wed Mar 03 06:26:27 +0000 2010,Fri Aug 15 15:42:31 +0000 2014
892,0,This is incredible. A witness to the Michael Brown shooting live tweeted the entire event. #Ferguson https://t.co/ERK7dqguVI,209,343,3323,2560,False,Sun Oct 07 16:50:26 +0000 2007,Fri Aug 15 20:37:53 +0000 2014
893,0,The #STL SWAT team has weapons drawn in #Ferguson at a protest in broad daylight with media attending http://t.co/z6zIVuCM6D,487,3097,60419,926,True,Mon Dec 17 21:14:05 +0000 2007,Wed Aug 13 22:49:59 +0000 2014
894,0,"Police move in, telling people move or be arrested.  People asking ""What for?"" ""Just move"" #Ferguson @vicenews http://t.co/p5tCD5HDSu",169,556,9220,741,True,Thu Dec 17 01:00:43 +0000 2009,Wed Aug 13 23:42:05 +0000 2014
895,0,Welcome to the United Police States of America. #Ferguson http://t.co/Wau7wEohv1,55,119,7065,2774,False,Fri Apr 08 06:39:37 +0000 2011,Wed Aug 13 09:39:05 +0000 2014
896,0,A line of tanks and military cops facing #Ferguson protesters after an extrajudicial execution. Not a lot of moral high ground for America.,57,145,9441,358,False,Sun Mar 15 07:40:09 +0000 2009,Wed Aug 13 23:40:52 +0000 2014
897,0,"VIDEO: NY's Times Square shut down as 1,000 #Ferguson protestors chant ""Hands up, don't shoot"" http://t.co/ou1TGSOQAd http://t.co/A8x9AfGFwQ",79,116,26007,2021,False,Wed Jan 23 03:50:41 +0000 2008,Fri Aug 15 15:22:26 +0000 2014
898,0,"Saw #Ferguson for myself. #justiceformichaelbrown Photos from me &amp; the people here:
http://t.co/LWqwJzm06F",116,264,759512,420,True,Fri Apr 03 23:21:04 +0000 2009,Wed Aug 13 22:08:09 +0000 2014
899,0,Police murder another unarmed 17 yr old blk kid &amp; police show up like this. I can't take it! #Ferguson #WeAreTargets http://t.co/RuZ8YAgGPr,51,214,10268,416,False,Wed Mar 11 21:14:50 +0000 2009,Sun Aug 10 00:58:16 +0000 2014
900,0,"The killing, the militarized police response, the coverage. How many more ways can you say ""Your lives hold no value""? #MikeBrown #Ferguson",111,227,5363,1369,False,Tue Mar 17 18:16:58 +0000 2009,Sun Aug 10 03:12:27 +0000 2014
901,0,"To all white ppl horrified by #Ferguson: go to police, school board, &amp; mayor and teach how anti-blackness kills. They don't listen to us.",129,223,232,392,False,Sun Apr 12 04:20:39 +0000 2009,Sun Aug 10 00:59:23 +0000 2014
902,0,Here is a collection of debris I found in #Ferguson yesterday there were tons more rubber bullets @mattdpearce http://t.co/aE3y1Z14BW,296,1036,11072,1019,True,Thu Oct 30 16:38:44 +0000 2008,Wed Aug 13 16:47:27 +0000 2014
